feature,mean_abs_shap,zone,feature_set
NO_3__gen_Biomass_mw_lag_1,0.0,NO_2,exogenous
gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_2,exogenous
gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_2,exogenous
gen_Wind_Offshore_Actual_Consumption_share_lag_1,0.0,NO_2,exogenous
gen_Wind_Offshore_Actual_Consumption_mw_lag_1,0.0,NO_2,exogenous
gen_Wind_Offshore_Actual_Aggregated_share_lag_1,0.0,NO_2,exogenous
gen_Wind_Offshore_Actual_Aggregated_mw_lag_1,0.0,NO_2,exogenous
ws_forecast_Solar_mw,0.0,NO_2,exogenous
NO_1__gen_Biomass_share_lag_1,0.0,NO_2,exogenous
NO_1__gen_Biomass_mw_lag_1,0.0,NO_2,exogenous
ws_forecast_Wind_Offshore_mw,0.0,NO_2,exogenous
price_eur_mwh_lag_1,21.65674578125475,NO_2,full
NO_1__price_eur_mwh_lag_1,3.276048187790565,NO_2,full
price_eur_mwh_lag_2,1.7889336718613902,NO_2,full
hour,1.7412792155942323,NO_2,full
price_eur_mwh_roll_mean_3,1.2197943510536997,NO_2,full
price_eur_mwh_lag_3,0.808411584846986,NO_2,full
price_eur_mwh_roll_mean_24,0.7941245677454928,NO_2,full
NO_1__price_eur_mwh_lag_2,0.6940556593925766,NO_2,full
NO_1__load_mw_roll_std_6,0.5825909673921692,NO_2,full
price_eur_mwh_lag_24,0.5735496708675558,NO_2,full
NO_1__load_mw_roll_std_3,0.5483824801800038,NO_2,full
ws_forecast_Wind_Onshore_mw,0.5279516790099833,NO_2,full
NO_5__price_eur_mwh_lag_1,0.43007724908352996,NO_2,full
flow_NO_2_to_DK_1_mw_lag_1,0.39488078729541715,NO_2,full
price_eur_mwh_lag_168,0.27376730106532593,NO_2,full
load_forecast_mw,0.2694902999175985,NO_2,full
NO_5__price_eur_mwh_lag_3,0.2611783509073528,NO_2,full
NO_1__load_mw_roll_std_12,0.2396693215628589,NO_2,full
price_eur_mwh_roll_mean_6,0.23251022886823075,NO_2,full
load_mw_roll_std_3,0.2210427850030147,NO_2,full
gen_renewable_mw_lag_1,0.21218878743503247,NO_2,full
day_of_week,0.21001954883803942,NO_2,full
price_eur_mwh_roll_std_12,0.20179355864827989,NO_2,full
NO_1__load_forecast_mw,0.1995058033051288,NO_2,full
outage_unavailable_mw,0.19882014352888774,NO_2,full
NO_5__price_eur_mwh_lag_168,0.1898537870312496,NO_2,full
NO_3__load_mw_roll_std_6,0.18826711060341703,NO_2,full
gen_Hydro_Pumped_Storage_mw_lag_1,0.18659460343003945,NO_2,full
NO_5__load_mw_roll_std_6,0.18498783474410274,NO_2,full
NO_3__price_eur_mwh_lag_1,0.1837828901516749,NO_2,full
NO_3__load_forecast_mw,0.182810095451567,NO_2,full
NO_1__price_eur_mwh_lag_168,0.1816013736143122,NO_2,full
price_eur_mwh_roll_std_3,0.17732021977919316,NO_2,full
price_eur_mwh_roll_mean_12,0.1755240946759655,NO_2,full
price_eur_mwh_lag_48,0.1715597205536617,NO_2,full
NO_5__price_eur_mwh_roll_mean_24,0.16450177826463888,NO_2,full
gen_Hydro_Water_Reservoir_share_lag_1,0.16281868483683468,NO_2,full
gen_Hydro_Water_Reservoir_mw_lag_1,0.15574078688444615,NO_2,full
load_mw_lag_3,0.15541601742024638,NO_2,full
NO_1__price_eur_mwh_roll_std_6,0.15076547766761658,NO_2,full
NO_1__flow_NO_1_to_SE_3_mw_lag_1,0.14951825207479655,NO_2,full
NO_5__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.14689948777193615,NO_2,full
NO_5__price_eur_mwh_lag_24,0.14419192967575134,NO_2,full
NO_5__load_forecast_mw,0.1407648188087093,NO_2,full
NO_5__price_eur_mwh_roll_mean_12,0.13692750032839368,NO_2,full
gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.13361167131489435,NO_2,full
gen_total_mw_lag_1,0.13177139653853387,NO_2,full
flow_NO_2_to_NL_mw_lag_1,0.13028877509742084,NO_2,full
NO_1__price_eur_mwh_roll_std_24,0.12695671126750674,NO_2,full
NO_5__load_mw_roll_std_3,0.12234230202296731,NO_2,full
NO_5__price_eur_mwh_lag_2,0.11870285979898801,NO_2,full
load_mw_roll_mean_3,0.1158897975629438,NO_2,full
NO_5__gen_renewable_mw_lag_1,0.11126305522003949,NO_2,full
NO_5__outage_event_count_roll_mean_168,0.11040692271560273,NO_2,full
NO_5__flow_total_mw_lag_24,0.11038290224249626,NO_2,full
gen_Hydro_Pumped_Storage_share_lag_1,0.10950935216176579,NO_2,full
flow_NO_2_to_GB_mw_lag_1,0.10657029267546643,NO_2,full
price_eur_mwh_roll_std_6,0.10229276894467815,NO_2,full
NO_4__load_mw_roll_std_6,0.10066974585071288,NO_2,full
load_mw_roll_std_6,0.09982089167559183,NO_2,full
NO_1__price_eur_mwh_lag_24,0.09954598425785224,NO_2,full
NO_3__load_mw_lag_24,0.09851297775515166,NO_2,full
outage_unavailable_mw_lag_1,0.09717696313801051,NO_2,full
NO_1__gen_Hydro_Water_Reservoir_share_lag_1,0.09669820997110318,NO_2,full
NO_5__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.09561107622645827,NO_2,full
flow_total_mw_lag_24,0.09478731839769644,NO_2,full
ws_forecast_total_mw,0.09285107152972776,NO_2,full
NO_5__gen_total_mw_lag_1,0.0910874214372029,NO_2,full
flow_total_mw_lag_1,0.08934481775926936,NO_2,full
NO_1__gas_price_eur_mwh_roll_std_24,0.08863457965744846,NO_2,full
ws_forecast_total_mw_lag_1,0.0883358777230512,NO_2,full
gen_renewable_share_lag_1,0.08788182734882685,NO_2,full
NO_1__flow_total_mw_lag_1,0.08634174548092728,NO_2,full
NO_4__flow_NO_4_to_SE_1_mw_lag_1,0.08465459154428606,NO_2,full
NO_1__price_eur_mwh_lag_3,0.0841471676089203,NO_2,full
load_mw_lag_168,0.08388507540509166,NO_2,full
NO_1__load_mw_roll_mean_12,0.0838777608509278,NO_2,full
NO_1__gas_price_eur_mwh_roll_mean_168,0.08387717628945882,NO_2,full
NO_3__load_mw_roll_std_12,0.07577802402605804,NO_2,full
NO_1__ws_forecast_Wind_Onshore_mw,0.07561293784200077,NO_2,full
NO_1__ws_forecast_total_mw_lag_1,0.0732934165805749,NO_2,full
NO_5__outage_unavailable_mw_lag_168,0.0729278678828084,NO_2,full
NO_4__load_forecast_mw,0.06964360012913415,NO_2,full
NO_4__load_mw_lag_3,0.06936672798781543,NO_2,full
price_eur_mwh_roll_std_24,0.06863838957755623,NO_2,full
NO_3__load_mw_roll_std_3,0.0665370971428147,NO_2,full
NO_5__flow_total_mw_lag_168,0.06524972807479625,NO_2,full
load_mw_lag_1,0.06481001950207191,NO_2,full
NO_3__price_eur_mwh_roll_std_3,0.06476374771727794,NO_2,full
NO_1__price_eur_mwh_roll_std_12,0.06254092881565643,NO_2,full
NO_4__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.061755458477123534,NO_2,full
NO_3__price_eur_mwh_roll_std_168,0.06161156544740787,NO_2,full
NO_1__price_eur_mwh_roll_mean_24,0.0614018958725983,NO_2,full
NO_1__load_mw_lag_3,0.061189897739091566,NO_2,full
NO_1__price_eur_mwh_roll_std_3,0.06117167741454097,NO_2,full
NO_5__gen_renewable_share_lag_1,0.0603391970747875,NO_2,full
NO_1__price_eur_mwh_lag_48,0.06031157388766828,NO_2,full
NO_1__gas_price_eur_mwh_lag_24,0.06008495728052021,NO_2,full
NO_5__gen_Hydro_Water_Reservoir_share_lag_1,0.05952906952011854,NO_2,full
NO_4__gen_Hydro_Water_Reservoir_mw_lag_1,0.05932527548902362,NO_2,full
NO_5__load_forecast_mw_lag_1,0.05928966222787024,NO_2,full
NO_5__price_eur_mwh_roll_std_6,0.0586821902942407,NO_2,full
NO_3__price_eur_mwh_lag_2,0.058656450260190104,NO_2,full
NO_3__flow_NO_3_to_SE_2_mw_lag_1,0.05846484397234163,NO_2,full
NO_1__load_mw_lag_168,0.057620647327551386,NO_2,full
NO_1__gas_price_eur_mwh_lag_1,0.057409048306377136,NO_2,full
NO_4__price_eur_mwh_roll_std_6,0.05735342925679993,NO_2,full
NO_1__flow_NO_1_to_NO_2_mw_lag_1,0.057316446999217285,NO_2,full
NO_5__load_mw_lag_3,0.057053478485673395,NO_2,full
NO_4__price_eur_mwh_lag_24,0.05702718407910454,NO_2,full
NO_1__gen_Hydro_Water_Reservoir_mw_lag_1,0.05662716591837161,NO_2,full
NO_3__load_mw_roll_std_24,0.05492761047833998,NO_2,full
NO_1__flow_total_mw_lag_24,0.054834177448268226,NO_2,full
NO_3__price_eur_mwh_roll_std_12,0.05464903000497169,NO_2,full
NO_1__gen_Solar_share_lag_1,0.054563528531516456,NO_2,full
NO_5__load_mw_lag_1,0.053490405204919524,NO_2,full
NO_5__price_eur_mwh_roll_mean_6,0.053449032050917396,NO_2,full
NO_5__price_eur_mwh_roll_std_3,0.052769458449092366,NO_2,full
load_mw_roll_std_12,0.0520198209484686,NO_2,full
NO_4__price_eur_mwh_roll_mean_24,0.0519263378529173,NO_2,full
NO_1__gas_price_eur_mwh_roll_mean_24,0.05162813276787657,NO_2,full
NO_1__price_eur_mwh_roll_mean_3,0.05079629208908553,NO_2,full
price_eur_mwh_roll_mean_168,0.04944256720129414,NO_2,full
NO_4__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.049075826361204535,NO_2,full
NO_1__gen_Solar_mw_lag_1,0.049002947453445744,NO_2,full
month,0.04848908182460808,NO_2,full
gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.0475665783998187,NO_2,full
NO_4__gen_Hydro_Water_Reservoir_share_lag_1,0.04738086314106507,NO_2,full
NO_4__load_mw_roll_std_3,0.04736791101472526,NO_2,full
NO_3__gen_Hydro_Water_Reservoir_mw_lag_1,0.04712619010483841,NO_2,full
NO_1__price_eur_mwh_roll_mean_6,0.046894210269061584,NO_2,full
NO_4__load_forecast_mw_lag_1,0.04641566814486358,NO_2,full
NO_1__price_eur_mwh_roll_mean_72,0.04625996516834546,NO_2,full
NO_5__price_eur_mwh_roll_std_24,0.04624565205136514,NO_2,full
NO_4__flow_total_mw_lag_24,0.04603159171047963,NO_2,full
load_mw_roll_mean_12,0.04597951638205586,NO_2,full
NO_4__price_eur_mwh_lag_168,0.0444184238118311,NO_2,full
NO_5__outage_event_count,0.044350417518298955,NO_2,full
gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.04432001927661316,NO_2,full
NO_1__gas_price_eur_mwh_lag_168,0.044007004261385096,NO_2,full
NO_5__load_mw_roll_std_24,0.043226568581494436,NO_2,full
NO_1__load_mw_roll_mean_6,0.04288619302809052,NO_2,full
NO_4__gen_renewable_share_lag_1,0.04276026542329077,NO_2,full
price_eur_mwh_roll_mean_72,0.04245342526040468,NO_2,full
NO_1__load_mw_roll_std_168,0.04239576712948122,NO_2,full
NO_3__price_eur_mwh_lag_168,0.04235293579970843,NO_2,full
gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.042296186127366284,NO_2,full
NO_3__gen_Wind_Onshore_share_lag_1,0.04188333210230366,NO_2,full
NO_5__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.041620011809308605,NO_2,full
NO_3__price_eur_mwh_lag_48,0.04118317735371661,NO_2,full
NO_5__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.0411260327999193,NO_2,full
NO_5__price_eur_mwh_lag_48,0.0408490997660097,NO_2,full
NO_5__price_eur_mwh_roll_std_12,0.040392589013551576,NO_2,full
NO_3__price_eur_mwh_lag_3,0.03955657369022973,NO_2,full
gen_Wind_Onshore_share_lag_1,0.039311983340427015,NO_2,full
NO_4__price_eur_mwh_roll_std_72,0.039161961239442614,NO_2,full
gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.038930664733848444,NO_2,full
NO_1__load_mw_roll_mean_24,0.03858557261029187,NO_2,full
NO_3__price_eur_mwh_roll_mean_72,0.03809537942812068,NO_2,full
NO_4__price_eur_mwh_roll_mean_6,0.03784944246413696,NO_2,full
NO_5__load_mw_roll_mean_3,0.037745068377474045,NO_2,full
NO_3__load_mw_roll_std_168,0.03767433103757046,NO_2,full
NO_4__load_mw_lag_168,0.03761297889936242,NO_2,full
NO_4__price_eur_mwh_lag_1,0.03742047960366759,NO_2,full
NO_4__gen_total_mw_lag_1,0.03734154126564551,NO_2,full
NO_3__flow_total_mw_lag_24,0.03683232131076962,NO_2,full
NO_3__flow_total_mw_lag_168,0.036648616626025705,NO_2,full
load_mw_roll_std_24,0.03653985641085,NO_2,full
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.03636482796933825,NO_2,full
NO_5__load_mw_roll_std_12,0.035768210199386745,NO_2,full
load_mw_lag_24,0.03516809154737272,NO_2,full
NO_4__load_mw_lag_1,0.03459945698963225,NO_2,full
NO_3__flow_total_mw_lag_1,0.03458692246636554,NO_2,full
NO_5__price_eur_mwh_roll_mean_3,0.0345449565778957,NO_2,full
NO_5__price_eur_mwh_roll_mean_72,0.034180125209000614,NO_2,full
NO_1__gen_Wind_Onshore_mw_lag_1,0.03414838357082344,NO_2,full
NO_5__gen_Hydro_Water_Reservoir_mw_lag_1,0.033920116318088396,NO_2,full
NO_4__load_mw_roll_mean_12,0.033829718701246916,NO_2,full
NO_3__price_eur_mwh_roll_std_6,0.033234394044730074,NO_2,full
price_eur_mwh_roll_std_168,0.0328126508376327,NO_2,full
NO_1__price_eur_mwh_roll_std_168,0.03275819438704363,NO_2,full
NO_3__price_eur_mwh_roll_std_72,0.03238587780788002,NO_2,full
NO_1__price_eur_mwh_roll_mean_12,0.03227364695928134,NO_2,full
NO_3__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.03206117676107264,NO_2,full
NO_5__price_eur_mwh_roll_std_72,0.03191865096554652,NO_2,full
gen_Wind_Onshore_mw_lag_1,0.031867258606206296,NO_2,full
NO_4__price_eur_mwh_roll_std_168,0.03165943043146608,NO_2,full
NO_3__price_eur_mwh_roll_mean_12,0.03146778277225364,NO_2,full
NO_3__load_mw_roll_mean_3,0.03133560026922491,NO_2,full
NO_4__gen_Wind_Onshore_share_lag_1,0.031272984703146545,NO_2,full
NO_4__flow_total_mw_lag_1,0.03121062334949749,NO_2,full
NO_4__flow_total_mw_lag_168,0.030952226206943653,NO_2,full
NO_4__load_mw_roll_std_12,0.03090038352860339,NO_2,full
NO_3__price_eur_mwh_roll_mean_3,0.030576881474494857,NO_2,full
NO_1__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.030184937585326164,NO_2,full
NO_3__price_eur_mwh_lag_24,0.030151982032167096,NO_2,full
NO_1__price_eur_mwh_roll_std_72,0.030103208873756684,NO_2,full
NO_4__price_eur_mwh_lag_48,0.029922679385505517,NO_2,full
NO_1__gas_price_eur_mwh_roll_std_168,0.02980729611186823,NO_2,full
NO_4__ws_forecast_Wind_Onshore_mw,0.029696330395755706,NO_2,full
NO_3__gen_Hydro_Water_Reservoir_share_lag_1,0.029605170876460214,NO_2,full
NO_1__gen_renewable_share_lag_1,0.02949475433346517,NO_2,full
NO_4__load_mw_roll_mean_3,0.029446701263834574,NO_2,full
NO_5__load_mw_lag_168,0.02911022985742905,NO_2,full
gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.028777905117446503,NO_2,full
NO_1__gen_total_mw_lag_1,0.02873950415049413,NO_2,full
NO_3__gen_renewable_share_lag_1,0.028535895456076023,NO_2,full
NO_1__flow_total_mw_lag_168,0.02839062387664249,NO_2,full
NO_3__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.028189399528660754,NO_2,full
NO_1__load_mw_roll_mean_3,0.0281147268157141,NO_2,full
NO_3__load_forecast_mw_lag_1,0.02793203715373188,NO_2,full
NO_1__gen_renewable_mw_lag_1,0.027856362805296013,NO_2,full
NO_3__price_eur_mwh_roll_std_24,0.02771473340016284,NO_2,full
NO_3__load_mw_lag_1,0.027647660659715714,NO_2,full
NO_1__gen_Wind_Onshore_share_lag_1,0.027324136172910594,NO_2,full
NO_3__load_mw_lag_3,0.02707745098629261,NO_2,full
NO_3__load_mw_lag_168,0.027052765947910753,NO_2,full
NO_5__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.026994910667279635,NO_2,full
gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.026815847467475215,NO_2,full
load_mw_roll_std_168,0.02661578525287034,NO_2,full
NO_4__load_mw_roll_std_168,0.026378879452951375,NO_2,full
NO_3__gen_total_mw_lag_1,0.026323561715759287,NO_2,full
NO_5__load_mw_roll_mean_6,0.025751906054328828,NO_2,full
NO_5__load_mw_roll_mean_24,0.02548598196521397,NO_2,full
load_mw_roll_mean_6,0.025355199033922353,NO_2,full
price_eur_mwh_roll_std_72,0.02522743567728186,NO_2,full
NO_5__outage_unavailable_mw_roll_mean_168,0.025005348870634377,NO_2,full
NO_1__flow_NO_1_to_NO_3_mw_lag_1,0.024625005332960314,NO_2,full
NO_4__load_mw_roll_std_24,0.024567193395066935,NO_2,full
NO_4__load_mw_roll_mean_6,0.02444206409578987,NO_2,full
NO_4__flow_NO_4_to_FI_mw_lag_1,0.0242385098658586,NO_2,full
gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.024087903013669146,NO_2,full
NO_5__price_eur_mwh_roll_mean_168,0.024004113737276147,NO_2,full
NO_1__price_eur_mwh_roll_mean_168,0.023940469765685726,NO_2,full
NO_4__load_mw_lag_24,0.02353052820539789,NO_2,full
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.023287516483405307,NO_2,full
NO_1__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.023127459069608988,NO_2,full
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.023043981512511937,NO_2,full
NO_3__load_mw_roll_mean_6,0.022629464102784023,NO_2,full
NO_3__ws_forecast_total_mw_lag_1,0.022624893788598,NO_2,full
flow_total_mw_lag_168,0.022591705685316245,NO_2,full
NO_1__load_mw_lag_24,0.022583237905213875,NO_2,full
NO_5__price_eur_mwh_roll_std_168,0.022524945831595665,NO_2,full
NO_5__load_mw_lag_24,0.02249336864461333,NO_2,full
NO_4__flow_NO_4_to_SE_2_mw_lag_1,0.02246619916374362,NO_2,full
NO_3__gen_renewable_mw_lag_1,0.022403072822933013,NO_2,full
NO_5__load_mw_roll_std_168,0.022115099355789588,NO_2,full
NO_1__load_mw_roll_std_24,0.022091584491740705,NO_2,full
NO_3__price_eur_mwh_roll_mean_24,0.021891078618135267,NO_2,full
NO_4__price_eur_mwh_lag_2,0.02181250845286521,NO_2,full
gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.021394967746292022,NO_2,full
load_forecast_mw_lag_1,0.021195323816946287,NO_2,full
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.021025397820183613,NO_2,full
NO_4__price_eur_mwh_roll_std_3,0.020937326897605232,NO_2,full
NO_4__price_eur_mwh_lag_3,0.02077579351178462,NO_2,full
NO_3__flow_NO_3_to_NO_5_mw_lag_1,0.020629926981783633,NO_2,full
NO_4__price_eur_mwh_roll_std_24,0.02048061254881164,NO_2,full
NO_3__ws_forecast_Wind_Onshore_mw,0.02019884178945924,NO_2,full
NO_1__load_forecast_mw_lag_1,0.020099738374804596,NO_2,full
load_mw_roll_mean_168,0.019708202354830177,NO_2,full
NO_4__gen_renewable_mw_lag_1,0.01969011083291263,NO_2,full
NO_4__load_mw_roll_mean_24,0.01954967183740052,NO_2,full
NO_4__price_eur_mwh_roll_mean_72,0.019399331633625835,NO_2,full
NO_4__price_eur_mwh_roll_mean_12,0.019321272535974623,NO_2,full
NO_4__gen_Wind_Onshore_mw_lag_1,0.01873373470235195,NO_2,full
NO_3__gen_Hydro_Pumped_Storage_mw_lag_1,0.018715969606089483,NO_2,full
NO_5__outage_unavailable_mw_lag_24,0.01861942844116156,NO_2,full
NO_4__price_eur_mwh_roll_std_12,0.018429122631709698,NO_2,full
NO_4__price_eur_mwh_roll_mean_168,0.018423267980752597,NO_2,full
NO_5__gen_Hydro_Pumped_Storage_share_lag_1,0.01827726779875865,NO_2,full
NO_3__price_eur_mwh_roll_mean_168,0.018116808670990348,NO_2,full
NO_4__price_eur_mwh_roll_mean_3,0.01796268946721525,NO_2,full
gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.017833379837658765,NO_2,full
NO_3__gas_price_eur_mwh_lag_24,0.01782725766712998,NO_2,full
NO_1__load_mw_lag_1,0.017777478530399737,NO_2,full
NO_3__gas_price_eur_mwh_roll_std_24,0.017545245406705216,NO_2,full
NO_5__load_mw_roll_mean_168,0.017375027914515534,NO_2,full
NO_5__load_mw_roll_mean_12,0.01733625667175763,NO_2,full
outage_unavailable_mw_lag_24,0.01727525055108012,NO_2,full
outage_event_count_roll_mean_168,0.017216922718428583,NO_2,full
NO_5__flow_total_mw_lag_1,0.016661900904202304,NO_2,full
outage_unavailable_mw_lag_168,0.016634767454313207,NO_2,full
NO_3__price_eur_mwh_roll_mean_6,0.01638872898327351,NO_2,full
NO_3__gas_price_eur_mwh_lag_1,0.016293438313399328,NO_2,full
NO_3__load_mw_roll_mean_12,0.015928593509639506,NO_2,full
NO_3__gas_price_eur_mwh_roll_mean_168,0.015888095191991657,NO_2,full
NO_4__load_mw_roll_mean_168,0.015736913104273675,NO_2,full
NO_3__load_mw_roll_mean_24,0.015687832964097335,NO_2,full
NO_1__ws_forecast_total_mw,0.015451226861402661,NO_2,full
outage_unavailable_mw_roll_mean_168,0.014947461743255548,NO_2,full
NO_5__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.014729563726080294,NO_2,full
NO_4__outage_unavailable_mw,0.014651537432346661,NO_2,full
NO_5__outage_event_count_lag_168,0.014136205118316538,NO_2,full
NO_3__gen_Hydro_Pumped_Storage_share_lag_1,0.01413101895138256,NO_2,full
NO_4__ws_forecast_total_mw_lag_1,0.013992972065039399,NO_2,full
NO_5__gen_Hydro_Pumped_Storage_mw_lag_1,0.013896119172989514,NO_2,full
NO_5__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.013787357884459115,NO_2,full
load_mw_roll_mean_24,0.013488634762757981,NO_2,full
NO_3__gen_Wind_Onshore_mw_lag_1,0.013244024668929539,NO_2,full
NO_5__outage_unavailable_mw,0.013015653749155054,NO_2,full
NO_1__outage_unavailable_mw_lag_24,0.012900136269150002,NO_2,full
outage_event_count_lag_168,0.012670599736271023,NO_2,full
outage_event_count,0.012225666580089545,NO_2,full
NO_5__outage_unavailable_mw_roll_mean_24,0.011908309968880636,NO_2,full
NO_1__load_mw_roll_mean_168,0.011704083287766077,NO_2,full
NO_5__outage_event_count_roll_mean_24,0.011616706968271329,NO_2,full
NO_3__gas_price_eur_mwh_roll_mean_24,0.011514758079294468,NO_2,full
flow_NO_1_to_NO_2_mw_lag_1,0.011389327216983934,NO_2,full
NO_5__gas_price_eur_mwh_lag_1,0.011289433373618398,NO_2,full
NO_4__outage_event_count_roll_mean_168,0.01080433793675719,NO_2,full
NO_4__outage_unavailable_mw_roll_mean_24,0.01067776797966355,NO_2,full
NO_5__flow_NO_2_to_NO_5_mw_lag_1,0.00999200326470829,NO_2,full
outage_unavailable_mw_roll_mean_24,0.00994029004574382,NO_2,full
NO_5__flow_NO_3_to_NO_5_mw_lag_1,0.00983499141776358,NO_2,full
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.009813145201794098,NO_2,full
NO_3__gas_price_eur_mwh_lag_168,0.009505172331314973,NO_2,full
NO_1__outage_event_count_roll_mean_24,0.009304682677794423,NO_2,full
is_weekend,0.008955517268226673,NO_2,full
NO_3__gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.00891335563589232,NO_2,full
NO_3__load_mw_roll_mean_168,0.00890362052362534,NO_2,full
outage_event_count_roll_mean_24,0.008746122133529426,NO_2,full
NO_4__outage_unavailable_mw_roll_mean_168,0.008073678068593586,NO_2,full
NO_5__outage_event_count_lag_24,0.007208209841897229,NO_2,full
NO_1__outage_event_count_roll_mean_168,0.007089080497126184,NO_2,full
NO_5__outage_event_count_lag_1,0.0067440249408826525,NO_2,full
NO_1__flow_NO_1_to_NO_5_mw_lag_1,0.006492810350275783,NO_2,full
NO_4__outage_unavailable_mw_lag_168,0.006403918720579761,NO_2,full
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.006204565496860848,NO_2,full
NO_3__gas_price_eur_mwh_roll_std_168,0.006017507007284301,NO_2,full
NO_4__outage_unavailable_mw_lag_1,0.0059997061477284515,NO_2,full
NO_5__outage_unavailable_mw_lag_1,0.005773680611913801,NO_2,full
NO_4__ws_forecast_total_mw,0.005659487665795742,NO_2,full
outage_event_count_lag_1,0.0055818438271222955,NO_2,full
NO_3__flow_NO_1_to_NO_3_mw_lag_1,0.005504478931700172,NO_2,full
NO_4__outage_unavailable_mw_lag_24,0.005399693496353531,NO_2,full
NO_3__ws_forecast_total_mw,0.0052110047049906535,NO_2,full
NO_3__gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.004875351325426489,NO_2,full
NO_1__outage_unavailable_mw_roll_mean_24,0.004651927658152003,NO_2,full
NO_5__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.004541858045499516,NO_2,full
NO_3__flow_NO_3_to_NO_4_mw_lag_1,0.004491273613615823,NO_2,full
NO_4__outage_event_count_roll_mean_24,0.0040907175544019694,NO_2,full
NO_4__gas_price_eur_mwh_roll_mean_24,0.0037091254751146717,NO_2,full
NO_1__outage_unavailable_mw_roll_mean_168,0.0034045342562001968,NO_2,full
NO_4__outage_event_count,0.0034036497833290166,NO_2,full
outage_event_count_lag_24,0.0033597361363442713,NO_2,full
NO_4__gas_price_eur_mwh_roll_mean_168,0.003251606385511949,NO_2,full
NO_1__outage_event_count,0.0029038616546491437,NO_2,full
